Music;Artist;Text;Language;Url;Search Status;
PeladosemSantos;MamonasAssassinas;Mina, Seus cabelo é "da hora", Seu corpão  violão, Meu docinho de coco, Tá me deixando louco.  Minha Brasília amarela Tá de portas abertas, Pra mode a gente se amar, Pelados em Santos.  Pois você minha "Pitxula", Me deixa legalzão, Não me sinto sozinho, Você é meu chuchuzinho! Music is very good! (Oxente ai, ai, ai!)  Mas comigo ela não quer se casar, Na Brasília amarela com roda gaúcha, Ela não quer entrar. Feijão com jabá, A desgraçada não quer compartilhar. Mas ela é linda, Muito mais do que linda, Very, very beautiful!  Você me deixa doidão!!! Meu docinho de coco! Music is very porreta! (Oxente Paraguai!)  Pro Paraguai ela não quis viajar, Comprei um Reebok e uma calça Fiorucci, Ela não quer usar. Eu não sei o que faço Pra essa mulher eu conquistar. Por que ela é linda, Muito mais do que linda, Very, very beautiful!  Você me deixa doidão!!! Meu chuchuzinho! Eu te I love youuuuu! (perai que tem mais um pouquinho de "u") uuuuuuuuuuuu...;PT-BR;https://api.vagalume.com.br/search.php?art= Mamonas Assassinas &mus=Pelados-em-Santos&apikey=dc668952146a4a25b6d06586e7b69708;aprox
LiberarGeral;TerraSamba;Nada mal  Curtir o TerraSamba não é nada mal Que legal  É só entrar no clima e liberar geral Nada mal  Curtir o TerraSamba não é nada mal Que legal  É só entrar no clima e liberar geral E vira-e-mexe a noite inteira ( ôh, ôh, ôh ) No meio da ladeira Pra lavantar poeira ( ah, ah ) Perder a estribeira  E vira-e-mexe a noite inteira ( ôh, ôh, ôh ) No meio da ladeira Pra lavantar poeira ( ah, ah )             Perder a estribeira  O Terra Samba é assim  Swing swing prá você e prá mim Excita meu corpo a razão de existir No samba e no Samba eu quero ficar O Terra Samba é assim  Swing Swing prá você e prá mim Excita meu corpo a razão de existir No samba e no Samba eu quero ficar  __________________________________________;PT-BR;https://api.vagalume.com.br/search.php?art= Terra Samba &mus=Liberar-Geral&apikey=dc668952146a4a25b6d06586e7b69708;aprox
EstouApaixonado;JoãoPauloeDaniel;Quero beber o mel de sua boca Como se fosse uma abelha rainha Quero escrever na areia sua história junto com a minha!  E no acorde doce da guitarra Tocar as notas do meu pensamento Em cada verso traduzir as fibras do meu sentimento.  Que estou apaixonado e este amor é tão grande                        Que estou apaixonado e só penso em você a todo instante     Eu quero ser o ar que tu respiras Eu quero ser o pão que te alimenta Eu quero ser a água que refresca, o vinho que te esquenta  E se eu cair que caia em teu abraço Se eu morrer que morra de desejo Adormecer dizendo que te amo e te acordar com um beijo  Que estou apaixonado e este amor é tão grande                        Que estou apaixonado e só penso em você a todo instante  Quero sair contigo em noite enluarada Dois adolescentes pela madrugada  Pra viver a vida sem pensar em nada.  Que estou apaixonado e este amor é tão grande                        Que estou apaixonado e só penso em você a todo instante.;PT-BR;https://api.vagalume.com.br/search.php?art= Joao Paulo e Daniel &mus=Estou-Apaixonado&apikey=dc668952146a4a25b6d06586e7b69708;aprox
Ocantodacidade;DanielaMercury;A cor dessa cidade sou eu O canto dessa cidade é meu A cor dessa cidade sou eu O canto dessa cidade é meu  O gueto, a rua, a fé Eu vou andando a pé Pela cidade bonita O toque do afoxé E a força, de onde vem? Ninguém explica Ela é bonita O gueto, a rua, a fé Eu vou andando a pé Pela cidade bonita O toque do afoxé E a força, de onde vem? Ninguém explica Ela é bonita  Uô ô Verdadeiro amor Uô ô Você vai onde eu vou Uô ô Verdadeiro amor Uô ô Você vai onde eu vou  Não diga que não me quer Não diga que não quer mais Eu sou o silêncio da noite O sol da manhã  Mil voltas o mundo tem Mas tem um ponto final Eu sou o primeiro que canta Eu sou o carnaval  A cor dessa cidade sou eu O canto dessa cidade é meu A cor dessa cidade sou eu O canto dessa cidade é meu  Não diga que não me quer Não diga que não quer mais Eu sou o silêncio da noite O sol da manhã  Mil voltas o mundo tem Mas tem um ponto final Eu sou o primeiro que canta Eu sou o carnaval  Uô ô Verdadeiro amor Uô ô Você vai onde eu vou Uô ô Verdadeiro amor Uô ô Você vai onde eu vou  A cor dessa cidade sou eu O canto dessa cidade é meu A cor dessa cidade sou eu O canto dessa cidade é meu ;PT-BR;https://api.vagalume.com.br/search.php?art= Daniela Mercury &mus=O-canto-da-cidade&apikey=dc668952146a4a25b6d06586e7b69708;aprox
ÉoAmor;ZezéDiCamargoeLuciano;Eu não vou negar que sou louco por você  Tô maluco pra te ver  Eu não vou negar   Eu não vou negar sem você tudo é saudade  Você traz felicidade  Eu não vou negar   *Eu não vou negar você é meu doce mel  Meu pedacinho de céu  Eu não vou negar   Você é minha doce amada  Minha alegria  Meu conto de fada  Minha fantasia  A paz que eu preciso pra sobreviver   Eu sou o seu apaixonado de alma transparente  Um louco alucinado meio inconsequente  Um caso complicado de se entender   É o amor  Que mexe com minha cabeça  E me deixa assim  Que faz eu pensar em você esquecer de mim  Que faz eu esquecer que a vida é feita pra viver   É o amor  Que veio como um tiro certo no meu coração  Que derrubou a base forte da minha paixão  E fez eu entender que a vida é nada sem você   (* repetir);PT-BR;https://api.vagalume.com.br/search.php?art= Zeze Di Camargo e Luciano &mus=E-o-Amor&apikey=dc668952146a4a25b6d06586e7b69708;aprox
NoitePreta;VangeLeonel;Luzes da cidade Meus olhos não aguentam mais Luzes artificiais E cadê a noite preta? Eu saio da cidade Procuro só a escuridão A purificação na calada da noite Da noite preta  Calada noite preta, noite preta  Calada noite preta, noite preta Calada noite preta!  Fecho os meus olhos A caverna e o coração Perdidos entre o sim e o não Na calada da noite preta Deus, Deus, Deus Aonde eu vim parar À noite preta vou me entregar;PT-BR;https://api.vagalume.com.br/search.php?art= Vange Leonel &mus=Noite-Preta&apikey=dc668952146a4a25b6d06586e7b69708;aprox
Meapaixoneipelapessoaerrada;Exaltasamba;Eu não tenho culpa de estar te amando De ficar pensando em você; toda hora Não entendo por que deixei acontecer E isso tudo me apavora  Você não tem culpa se eu estou sofrendo Se fantasiei de verde esta  história Você tem namorado posso até estar errado Mas tenho que ganhar você  É mais do que desejo é muito mais do que amor Eu te vejo nos meus sonhos E isso aumenta mais a minha dor  Eu me apaixonei pela pessoa errada Ninguém sabe o quanto que estou sofrendo Sempre que eu vejo ele do seu lado Morro de ciúme estou enlouquecendo (2x)  Fica comigo Me deixa ao menos te tocar Entenda que ao meu lado é o seu lugar  Eu me apaixonei pela pessoa errada Ninguém sabe o quanto que estou sofrendo Sempre que eu vejo ele do seu lado Morro de ciúme estou enlouquecendo (2x);PT-BR;https://api.vagalume.com.br/search.php?art= Exaltasamba &mus=Me-apaixonei-pela-pessoa-errada&apikey=dc668952146a4a25b6d06586e7b69708;aprox
DepoisDoPrazer;SóPraContrariar;DEPOIS DO PRAZER 			      Tô fazendo amor com outra pessoa    Mas meu coração, vai ser pra sempre teu O que o corpo faz a alma perdoa Tanta solidão, quase me enlouqueceu  Vou falar que é amor		   Vou jurar que é paixão  E dizer o que eu sinto com todo carinho	 Pensando em você Vou fazer o que for e com toda emoção		   A verdade é que eu minto, que eu vivo sozinho Não sei te esquecer  E depois acabou, ilusão que eu criei Emoção foi embora e a gente só pede pro tempo correr Já não sei quem me amou	  Que será que eu falei? Dá pra ver nessa hora que o amor só se mede Depois do prazer  	 Fica dentro do meu peito     	            Sempre uma saudade	   	   	      Só pensando no teu jeito Eu amo de verdade	     		      E quando desejo vem	     	        É teu nome que eu chamo	   Posso até gostar de alguém	      Mas é você que eu amo  Vou falar que é amor	    Vou jurar que é paixão E dizer o que eu sinto com todo carinho  Pensando em você Vou fazer o que for e com toda emoção   A verdade é que eu minto, que eu vivo sozinho Não sei te esquecer E depois acabou, ilusão que eu criei Emoção foi embora e a gente só pede pro tempo correr Já não sei quem me amou Que será que eu falei? Dá pra ver nessa hora que o amor só se mede Depois do prazer;PT-BR;https://api.vagalume.com.br/search.php?art= So Pra Contrariar &mus=Depois-Do-Prazer&apikey=dc668952146a4a25b6d06586e7b69708;aprox
PrefixodeVerão;BandaMel;      F#m   Ae, ae, ae, ae   G7+   Ei, ei, ei, ei   F#m                       G/A   Oô, oô, oô, oô, oô, oô, o                    D                     Quando você chegar                                        G/A                Quando você chegar                                    D                     Quando você chegar                    Em            F#m                     Numa nova estação                     G7+            F#m                    Te espero no verão                                                          C#m          B                        Salve, Salvador                                                    C#m       Me bato, me quebro tudo por amor                  B                         Eu sou do Pelô                                                   C#m         O negro é raça é fruto do amor                     B                        Salve, Salvador                                                     C#m      Me bato, me quebro tudo por amor                   B                          Eu sou do Pelô                                                              F#m                                   Ae, ae, ae, ae                        G7+                                   Ei, ei, ei, ei                        F#m                                   Oô, oô, oô, oô, oô, oô, o                                                                                          Ae, ae, ae, ae                        G7+                                   Ei, ei, ei, ei                        F#m                                   Oô, oô, o                              (solo)    C#m          B            F#m ;PT-BR;https://api.vagalume.com.br/search.php?art= Banda Mel &mus=Prefixo-de-Verao&apikey=dc668952146a4a25b6d06586e7b69708;aprox
TôLegal;GrupoRaça;Não faz mal, se o sonho chegou ao fim Sem essa de baixo astral, no meu coração Eu juro que não  Não faz mal, valeu enquanto durou E agora que terminou, preciso cuidar de mim  Não faz mal, não foi a primeira vez Que um grande amor se desfez Sem ter uma explicação   Não faz mal, não tenho que lamentar O tempo há de apagar, as marcas dessa paixão  Tô legal, apesar disso tudo, eu tô legal Vou pensar no futuro, eu tô legal É o meu coração que diz  Tô legal, apesar disso tudo, eu tô legal Vou pensar no futuro, eu tô legal Quero mais é te ver feliz;PT-BR;https://api.vagalume.com.br/search.php?art= Grupo Raca &mus=To-Legal&apikey=dc668952146a4a25b6d06586e7b69708;aprox
LaMacarena;LosDelRio;When I dance they call me Macarena And the boys they say que soy buena They all want me They can't have me So they all come and dance beside me Move with me Chant with me And if you're good, I'll take you home with me Move with me Chant with me And if you're good, I'll take you home with me Dale a tu cuerpo alegría Macarena Que tu cuerpo es pa' darle alegría why cosa buena Dale a tu cuerpo alegría, Macarena Hey Macarena Dale a tu cuerpo alegría Macarena Que tu cuerpo es pa' darle alegría cosa buena Dale a tu cuerpo alegría, Macarena Hey Macarena But don't you worry about my boyfriend He's a boy who's name is Victorino I don't want him Couldn't stand him He was no good so I Now come on, what was I supposed to do? He was out of town and his two friends were so fine Dale a tu cuerpo alegría Macarena Que tu cuerpo es pa' darle alegría cosa buena Dale a tu cuerpo alegría, Macarena Hey Macarena Dale a tu cuerpo alegría Macarena Que tu cuerpo es pa' darle alegría cosa buena Dale a tu cuerpo alegría, Macarena Hey Macarena Dale a tu cuerpo alegría Macarena Que tu cuerpo es pa' darle alegría cosa buena Dale a tu cuerpo alegría, Macarena Hey Macarena Dale a tu cuerpo alegría Macarena Que tu cuerpo es pa' darle alegría cosa buena Dale a tu cuerpo alegría, Macarena Hey Macarena Come and find me, my name is Macarena Always at the party con las chicas que son buena Come join me Dance with me And you fellows chant along with me Dale a tu cuerpo alegría Macarena Que tu cuerpo es pa' darle alegría cosa buena Dale a tu cuerpo alegría, Macarena Hey Macarena Dale a tu cuerpo alegría Macarena Que tu cuerpo es pa' darle alegría cosa buena Dale a tu cuerpo alegría, Macarena Hey Macarena Dale a tu cuerpo alegría Macarena Que tu cuerpo es pa' darle alegría cosa buena Dale a tu cuerpo alegría, Macarena Hey Macarena Dale a tu cuerpo alegría Macarena Que tu cuerpo es pa' darle alegría cosa buena Dale a tu cuerpo alegría, Macarena Hey Macarena Dale a tu cuerpo alegría Macarena Que tu cuerpo es pa' darle alegría cosa buena Dale a tu cuerpo alegría, Macarena Hey Macarena;PT-BR;https://api.vagalume.com.br/search.php?art= Los Del Rio &mus=La-Macarena&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
OneSweetDay;MariahCarey,BoyzIIMen;Sorry I never told you all I wanted to say... And now it's too late to hold you 'Cause you've flown away so faraway ay-ay-ay-ay Never had I imagined your living without your smile... Feeling knowing you hear me it keeps me alive alive... And I know you're shining down on me from heaven Like so many friends we've lost along the way And I know eventually we'll be together Together One sweet day... Loving you always and I'll wait patiently to see you in heaven Darlin' I never showed you (I never showed you) Assumed you'd always be there (always be there) I thought you'd always be there And I... I... I take (Taken for granted) your presence for granted But I always cared But I always cared And I miss the love we shared And I know you're shining down on me from heaven Like so many friends we've lost along the way (Lost along the way) And I know eventually (I know I know) we'll be together We'll be together One sweet day... And all that I know is I'll wait (W-h-o-a...) patiently to see you in heaven Although the sun will never shine the same I'll always look to a brighter day... Y-e-a-h... yeah Lord I know when I lay me down to sleep You will always listen as I pray... And I know you're shining down on me from heaven Like so many (like so many) friends we've lost along the way And I know (yes I know) eventually (I know) we'll be together Together (Y-e-a-h...) One sweet day (One sweet day one sweet day) Oh, yeah... And I know you're shining down on me from heaven I'll see you eventually Like so many friends we've lost along the way I know you're lookin' down from heaven And I know... I... know eventually we'll be together (Ooh-ooh) Yes we will One sweet day... One sweet d-a-y... Patiently to see you in heaven Sorry I never told you (ooh-ooh) All I wanted to say...;PT-BR;https://api.vagalume.com.br/search.php?art= Mariah Carey, Boyz II Men &mus=One-Sweet-Day&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
GonnaMakeYouSweat(EverybodyDanceNow);C+CMusicFactoryft.FreedomWilliams;Everybody dance now Everybody dance now Give me the music Give me the music Everybody dance now Everybody dance now Yeah Yeah Yeah Everybody dance now Yeah Yeah Yeah Everybody Here is the dome, back with the bass The jam is live in effect and I don't waste time On the mic with a dope rhyme Jump to the rhythm, jump, jump to the rhythm jump And I'm here to combine Beats and lyrics to make your shake your pants Take a chance, come on and dance Guys grab a girl, don't wait, make her twirl It's your world and I'm just a squirrel Tryin' to get a nut to move your butt To the dance floor, so yo what's up Hands in the air, come on say "yeah" Everybody over here, everybody over there The crowd is live and I pursue this groove Party people in the house Move (let your mind) Groove (put me on line) Come on let's sweat, baby Let the music take control Let the rhythm move you Sweat, sweat Let the music take control Let the rhythm move you Everybody dance now Everybody dance now Everybody dance now Pause, take a breath and go for yours On my command now hit the dance floor It's gonna make you sweat 'til you bleed Is that dope enough? Indeed I paid the price, to control the dice I'm more precise, to the point I'm nice The music takes control, your heart and soul Unfold, your body is free and a whole Dance till you can't, dance till you can't dance no more Get on the floor and get raw Then come back and upside down Easy now, let me see ya Move (let your mind) Groove (put me on line) The music is my life Everybody dance now Everybody dance now Everybody dance now Everybody Come on let's sweat, baby Let the music take control Let the rhythm move you Sweat, sweat Let the music take control Let the rhythm move you;PT-BR;https://api.vagalume.com.br/search.php?art= C+C Music Factory ft. Freedom Williams &mus=Gonna-Make-You-Sweat-(Everybody-Dance-Now)&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
NothingCompares2U;SinéadO’Connor;It's been seven hours and fifteen days Since you took your love away I go out every night and sleep all day Since you took your love away Since you been gone I can do whatever I want I can see whomever I choose I can eat my dinner in a fancy restaurant But nothing I said nothing can take away these blues 'Cause nothing compares Nothing compares to you It's been so lonely without you here Like a bird without a song Nothing can stop these lonely tears from falling Tell me baby where did I go wrong I could put my arms around every boy I see But they'd only remind me of you I went to the doctor and guess what he told me? Guess what he told me? He said girl you better try to have fun No matter what you do, but he's a fool 'Cause nothing compares Nothing compares to you All the flowers that you planted mama In the back yard All died when you went away I know that living with you baby was sometimes hard But I'm willing to give it another try 'Cause nothing compares Nothing compares to you Nothing compares Nothing compares to you Nothing compares Nothing compares to you;PT-BR;https://api.vagalume.com.br/search.php?art= Sinead O’Connor &mus=Nothing-Compares-2U&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
VidaCigana;RaçaNegra;oh, meu amor, não fique triste; Saudade existe pra quem sabe ter; Minha vida cigana me afastou de você; Por algum tempo eu vou ter que viver; Por aqui, longe de você; Longe do teu carinho:  E do teu olhar; Que me acompanha, já tem muito tempo; Penso em você a cada momento; Sou água de rio que vai para o mar; Sou núvem nova que vem pra molhar; Essa noiva, que é você; Pra mim você é linda:  A dona do meu coração; Que bate tanto, quando te vê; É a verdade que me faz viver O meu coração bate tanto quando te vê; É a verdade que me faz viver!;PT-BR;https://api.vagalume.com.br/search.php?art= Raca Negra &mus=Vida-Cigana&apikey=dc668952146a4a25b6d06586e7b69708;aprox
